Date,AAPL,AMZN,BAC,CVX,GLD,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,SPY,TLT,UNH,WMT,XOM
2018-10-03,54.87108612060547,97.63800048828125,24.905075073242188,89.54715728759766,113.41999816894531,60.04407501220703,190.89122009277344,112.24066925048828,92.57223510742188,36.211830139160156,161.01602172851562,106.81924438476562,7.092852592468262,29.629486083984375,67.93787384033203,259.4516296386719,91.78132629394531,237.58644104003906,27.979398727416992,60.77885818481445
2018-10-04,53.906410217285156,95.47100067138672,25.26204490661621,89.2898941040039,113.4800033569336,58.336219787597656,190.63978576660156,112.4990234375,93.40685272216797,36.1960334777832,157.4672088623047,104.6117935180664,6.908809185028076,29.55674934387207,67.0296401977539,257.4239807128906,91.13390350341797,235.32383728027344,28.021041870117188,60.376731872558594
2018-10-05,53.03157424926758,94.48249816894531,25.096010208129883,89.56144714355469,113.80000305175781,57.8782844543457,189.15647888183594,112.29723358154297,92.88016510009766,36.2197151184082,155.96043395996094,103.9996337890625,6.675538539886475,29.695608139038086,67.21781921386719,255.98300170898438,90.35059356689453,236.09552001953125,27.753358840942383,60.20741653442383
2018-10-08,52.908634185791016,93.22100067138672,25.129213333129883,89.21125030517578,112.54000091552734,57.28801345825195,188.85472106933594,112.53134155273438,93.44737243652344,36.693382263183594,155.881103515625,102.81244659423828,6.57436466217041,29.940258026123047,67.4223861694336,255.98300170898438,90.0468978881836,235.9289093017578,28.1638126373291,60.76475143432617
2018-10-09,53.6416015625,93.51599884033203,24.88846778869629,90.62618255615234,112.5999984741211,56.7552375793457,186.80987548828125,112.37794494628906,92.79911041259766,36.622337341308594,156.52545166015625,104.1202163696289,6.568675994873047,30.065885543823242,67.25873565673828,255.6095733642578,90.95809173583984,236.8936309814453,28.874671936035156,61.03287887573242
2018-10-10,51.15660095214844,87.76249694824219,24.274139404296875,87.61055755615234,112.87999725341797,54.12803268432617,180.0886993408203,111.19116973876953,90.32763671875,36.06183624267578,150.06224060058594,98.46253204345703,6.077644348144531,29.431116104125977,66.63687896728516,247.51609802246094,90.71027374267578,230.72816467285156,28.48206901550293,59.6288948059082
2018-10-11,50.704978942871094,85.96800231933594,23.543590545654297,84.63068389892578,115.77999877929688,54.057655334472656,178.47967529296875,108.05075073242188,87.62109375,35.240814208984375,152.0150604248047,98.23066711425781,5.816421031951904,28.307031631469727,64.53401947021484,242.064208984375,91.81328582763672,225.50108337402344,27.93478775024414,57.56884002685547
2018-10-12,52.516136169433594,89.43049621582031,23.62660789489746,84.15901947021484,115.2300033569336,55.53456115722656,179.23391723632812,108.0749740600586,86.6648941040039,35.272377014160156,152.40167236328125,101.62525939941406,6.098671913146973,28.948423385620117,64.6894760131836,245.42613220214844,91.49358367919922,227.68490600585938,28.19949722290039,57.41361999511719
2018-10-15,51.393043518066406,88.04750061035156,23.17831802368164,83.5658950805664,116.0,54.63751983642578,180.3653106689453,108.13955688476562,86.17062377929688,35.453956604003906,152.18360900878906,99.79812622070312,5.822607040405273,28.512008666992188,65.56499481201172,244.04754638671875,91.45364379882812,228.2461700439453,27.905046463012695,57.01853942871094
2018-10-16,52.525596618652344,90.99800109863281,23.68471908569336,83.9732437133789,115.80000305175781,56.15604782104492,185.79586791992188,110.24664306640625,88.0181884765625,35.91183853149414,157.3977813720703,102.95158386230469,6.081110000610352,29.047607421875,66.28504180908203,249.3837890625,91.66142272949219,239.0511932373047,28.496936798095703,57.286651611328125
2018-10-17,52.298606872558594,91.58650207519531,23.991880416870117,83.8160400390625,115.79000091552734,55.883968353271484,191.3102569580078,112.58784484863281,88.99866485595703,36.20393371582031,158.03221130371094,102.68260955810547,6.012588977813721,29.470794677734375,66.98054504394531,249.42831420898438,91.117919921875,234.4292449951172,28.720008850097656,57.498294830322266
2018-10-18,51.076202392578125,88.53600311279297,23.452272415161133,83.94467163085938,115.91999816894531,54.41300964355469,188.51953125,112.62015533447266,87.58869171142578,36.00657653808594,153.57139587402344,100.63286590576172,5.92526388168335,29.093883514404297,66.2351303100586,245.82630920410156,91.0859375,233.99948120117188,28.604007720947266,57.74520492553711
2018-10-19,51.854095458984375,88.20149993896484,23.510377883911133,84.4234390258789,116.01000213623047,54.773311614990234,190.20404052734375,112.2568359375,87.4428482055664,36.57497024536133,152.70899963378906,100.78124237060547,5.6689887046813965,29.42450523376465,72.06291198730469,245.69287109375,90.8861312866211,232.6752166748047,28.89548683166504,57.82988739013672
2018-10-22,52.17093276977539,89.46499633789062,22.73002052307129,83.75884246826172,115.70999908447266,55.0800895690918,185.71205139160156,111.95811462402344,86.18681335449219,36.290771484375,153.43263244628906,101.68092346191406,5.719698905944824,29.338542938232422,71.48511505126953,244.59010314941406,90.76622009277344,229.94766235351562,28.892520904541016,57.25137710571289
2018-10-23,52.66272735595703,88.43499755859375,22.43116569519043,81.03619384765625,116.38999938964844,55.25553512573242,183.1643524169922,112.15998840332031,85.28734588623047,36.59865951538086,153.04598999023438,100.2618408203125,5.468371391296387,29.160005569458008,71.94734191894531,243.34494018554688,91.05399322509766,232.2892608642578,29.088817596435547,56.327171325683594
2018-10-24,50.8563117980957,83.20999908447266,21.74212646484375,78.756591796875,116.66000366210938,52.39142990112305,175.303466796875,110.98128509521484,83.6990966796875,36.8907356262207,144.76869201660156,94.90095520019531,4.932814121246338,28.08882713317871,73.84590911865234,235.9718780517578,91.7413330078125,224.79946899414062,29.017436981201172,54.760963439941406
2018-10-25,51.96995544433594,89.1084976196289,22.074188232421875,79.73562622070312,116.4000015258789,54.694515228271484,179.35125732421875,111.7885971069336,84.97132110595703,36.717063903808594,149.63597106933594,100.44737243652344,5.141347885131836,28.703763961791992,73.46617889404297,240.20541381835938,91.35768127441406,231.74549865722656,29.499284744262695,55.24774932861328
2018-10-26,51.14240646362305,82.1405029296875,21.908153533935547,79.69988250732422,116.7699966430664,53.71122741699219,177.9684600830078,110.57764434814453,83.80445098876953,36.25129699707031,144.1045379638672,99.20451354980469,4.905109405517578,28.168174743652344,72.52518463134766,235.98077392578125,91.90924072265625,226.43075561523438,29.427886962890625,54.69746017456055
